time,Force,Displacement
        35.0500,  -3.082563,    0.438,
        35.1000,  -3.078286,    0.440,
        35.1500,  -3.074096,    0.444,
        35.2000,  -3.069937,    0.445,
        35.2500,  -3.065764,    0.447,
        35.3000,  -3.061640,    0.449,
        35.3500,  -3.057492,    0.451,
        35.4000,  -3.053322,    0.453,
        35.4500,  -3.049182,    0.456,
        35.5000,  -3.045017,    0.457,
        35.5500,  -3.040903,    0.459,
        35.6000,  -3.036712,    0.462,
        35.6500,  -3.032566,    0.464,
        35.7000,  -3.028324,    0.466,
        35.7500,  -3.024049,    0.469,
        35.8000,  -3.019945,    0.471,
        35.8500,  -3.015762,    0.473,
        35.9000,  -3.011626,    0.475,
        35.9500,  -3.007466,    0.477,
        36.0000,  -3.003320,    0.480,
        36.0500,  -2.999172,    0.482,
        36.1000,  -2.995022,    0.484,
        36.1500,  -2.990859,    0.486,
        36.2000,  -2.986714,    0.488,
        36.2500,  -2.982561,    0.491,
        36.3000,  -2.978341,    0.493,
        36.3500,  -2.974061,    0.496,
        36.4000,  -2.969926,    0.498,
        36.4500,  -2.965746,    0.500,
        36.5000,  -2.961607,    0.503,
        36.5500,  -2.957462,    0.505,
        36.6000,  -2.953311,    0.507,
